0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
1.4437351467864092,0.6645054742663263,0.04902771017526739,0.21237766686820378,-0.6776337562021575,0.6283249593347968,-0.7645840504645801,-0.907799887695109,0.9211342785243296,-0.0334076421403725,-0.012523789744631203,0.04842836874438335,0.03162363591621431,0.2735194666646075,-0.40571220250476636,-0.48936096113029526,0.006503079846584342,-0.06613263896665651,-0.47791659940370446,-0.36329886756254415,-0.7223373556829505,-0.14704823439559528,-0.23017433437202017,-0.6229354407631664,-0.9768843731965016,-0.7838757861249221,-0.6371969275123078,-0.3301938265438597,-0.03340764214037222,-0.3712936774981395,-0.35425570410090995,-0.3884368446514345,-0.36359211335887637,1.0833455388188,-0.7147341477133676,-0.26964375928863343,-0.5252468343498606,-0.5252468343498606
-0.39665197431980037,0.0,-0.6810523996293497,-0.6847003531907677,-0.38682737752427027,0.10981133473815614,0.4206006082273357,0.974622067115721,-1.0382955684960173,-0.8269582680683877,-0.8135652779089323,-0.8792162701267009,-0.3585951939779107,-0.7879189087228766,-0.07983386053507575,0.1384690641280866,-0.9033023626240139,-0.7383313890186711,-0.47791659940370446,-0.14768513449673978,0.34370269455295105,0.12061374580721684,0.19508293846150354,0.313424447178844,1.1863606352721427,1.4010676472602255,0.30627584242412137,-1.1385665780145438,-0.8269582680683873,-0.274326777838725,-0.30777231229787294,0.7086057814646348,-0.6534193984899205,-0.7653100028445193,-0.14782693322727924,-0.3349608598731082,-0.15874900485577964,-0.15874900485577964
-0.39665197431980037,-0.5991571871050644,-0.6810523996293497,-0.6847003531907677,1.9557795618253766,-0.06648329762470166,0.16598562391135913,-1.1540374714263102,0.9759925511319832,0.3606172158366306,0.41615893646044555,0.36859694113877756,0.8559061080521175,-0.12909508951685206,-0.40571220250476636,-0.14276997331313354,0.3322437339275106,0.38647491529174743,-0.47791659940370446,0.44859178216754225,-0.9392372793240215,0.2024872891194114,0.0004925539556629233,0.08136298448264384,-1.200799207406414,-0.18842401618125004,-0.47881319641020514,0.29445784504712347,0.3606172158366308,0.3109070767428742,-0.31032507055418623,0.7216731058427001,-0.03942681527914763,0.37062985828367984,0.6630348666082188,0.2172095510205608,-0.0465782502775026,-0.0465782502775026
-0.39665197431980037,0.6645054742663263,2.2392680395891187,1.1094556869271752,0.29172083939079985,-0.1909265675278954,0.772313939162652,1.1202869655719307,-1.2779267246092314,0.09147188670507488,0.23449299501973303,0.3334664513410371,1.110206019668514,-0.45850699911986437,-0.2970860885148695,0.12358478857765635,0.02501313372750606,0.15705000161797117,-1.0089398018417841,-0.5197619304952518,0.19551338502039908,0.5277915518359605,0.22778465240291174,0.4043016633395937,0.09714779767477272,0.7934638003789275,2.745448995653217,-0.6976359863032615,0.09147188670507517,-0.5197474265342343,-0.36854457027200965,-0.037478526235142556,-0.693745650504854,0.5595288564660763,-1.2700576331307907,-1.1318581085669697,-1.3650733504475676,-1.3650733504475676
-0.39665197431980037,-0.5991571871050644,-0.6810523996293497,-0.23616134316128196,0.9864249662324193,0.12018160723008896,0.7608447957249955,1.120389856834282,-1.2778451711811725,1.1996834355818498,1.1698563244614968,1.4415746915503849,1.3338145626415514,-0.6781149388552059,-0.40571220250476636,2.0968144615489823,0.996881698034136,1.377286124661127,-1.0089398018417841,-0.32561416642936153,0.3493431180991728,0.3082315188372947,-0.6436873384216326,0.2793454911185628,0.29449646511401745,-0.5116692627221006,-0.36896050803332575,1.3232958923734486,1.1996834355818502,-0.5403421662849064,-0.3734682134856821,-0.9566961242600995,0.025539210172720667,0.3870314789128174,-1.365673395625708,-0.8590014483886512,-0.5601639834214747,-0.5601639834214747
3.2841222678926187,-0.5991571871050644,-0.6810523996293497,-1.1332393632202533,-0.7099455760552561,-0.709440192124536,2.1065184314716765,-1.1527388803343521,1.083860551977954,-0.4334657562179016,-0.5261155972752584,-0.5713932962142,-0.8189657236282826,-0.5317096456983116,-0.07983386053507575,-0.09130422753234553,-0.36433314667952865,-0.48769984895984214,0.5841298054724557,-0.11143149796355144,0.4642026521313238,-0.3658738865209153,0.3671297265660432,-0.36490905916389493,0.49184513255326223,-0.2953622932323585,-0.49604726992066667,-1.212055009966424,-0.43346575621790123,-0.44766583740688193,-0.3549347926328076,0.13385962172103544,0.6385904064236129,0.5836268555553823,1.3033049360249684,0.19753152723047576,-0.44670248496979403,-0.44670248496979403
1.4437351467864092,0.6645054742663263,0.04902771017526739,1.1094556869271752,-0.7745692157614532,0.22388433214941708,-0.5749518835553743,0.6308463856142169,-0.7589750773941143,-0.5039128936269852,-0.5917485305700914,-0.5352188771330642,-1.6300947520598903,0.23691814337538386,-0.40571220250476636,-0.6122972661867644,-0.5627718125499982,-0.43656451598298107,1.6461762103486153,-0.9815187747600718,-1.1571627345189508,-1.3160833441034616,-0.8380414876358429,-1.3742952815207936,-0.8706197061138313,-1.2091984789418306,-0.6300615784038925,0.14748098114336294,-0.503912893626985,-0.462253778063608,-0.3552616859474747,-0.18174566891989766,-0.5299469117542035,1.6849805394621922,1.0578335707467352,0.4510568837251783,-0.07432220234688912,-0.07432220234688912
1.4437351467864092,3.191830797009107,3.699428259198353,2.903611727045118,0.8087099570403771,0.8461006816653859,-0.7599231447784869,-0.909520849768135,0.9209168027161725,-0.5743600310360689,-0.615350058158921,-0.9246952762989695,-0.18760042582205802,0.5663300529783962,-0.2970860885148695,-0.6924033089450568,-0.5827336353627569,-0.5534574928715581,1.1151530079105354,-0.7372837496943818,-0.8495032683614034,-0.992251151155556,-0.046552016977590954,-1.237979457279669,-0.468332037872294,1.0705311545567995,-0.396732796317162,-0.18321696264009885,-0.5743600310360685,-0.49743645847100615,-0.35858400142862507,-0.3031713049786243,-0.9264156112706794,0.4111824787833996,0.26584104586783397,-0.1796163333058103,-0.07564913966511683,-0.07564913966511683
-0.39665197431980037,0.0,-0.6810523996293497,-0.6847003531907677,-0.6937896661287067,-0.24277792998755948,0.19558757950330777,-1.1440946048274985,0.9758838132279046,-1.375718400153,-1.366555651414538,-1.3870651723837009,0.3736131722279184,-0.6781149388552059,-0.40571220250476636,-0.7594476405060326,-1.3850174413191776,-1.3420361562705758,-0.47791659940370446,0.0,2.3317887868381406e-16,0.0,-0.6199963134609839,7.379673804470982e-16,0.0,0.9830362006058925,2.1193153438750034,1.3600401083493887,-1.3757184001529998,2.9212903401405645,3.062208811013467,-0.2252253947251056,-0.337903734395159,0.25011177156318937,-0.34927775418216395,-0.17249231764731932,-0.49349860338060897,-0.49349860338060897
-0.39665197431980037,-0.5991571871050644,-0.6810523996293497,-0.6847003531907677,-0.17680054847912954,-0.36722119989075325,0.21647491366976895,-1.1487204832252635,0.9758838132279046,-1.375718400153,-1.366555651414538,-1.3870651723837009,0.3736131722279184,-0.6781149388552059,-0.40571220250476636,-0.7594476405060326,-1.3850174413191776,-1.3420361562705758,-0.47791659940370446,0.0,2.3317887868381406e-16,0.0,-0.6199963134609839,7.379673804470982e-16,0.0,0.9830362006058925,2.1193153438750034,1.3600401083493887,-1.3757184001529998,2.9212903401405645,3.062208811013467,-0.2252253947251056,-0.337903734395159,0.25011177156318937,-0.34927775418216395,-0.17249231764731932,-0.49349860338060897,-0.49349860338060897
